LAMMPS datafile 
17226 atoms 
5 atom types
-0.019582000 196.849000000 xlo xhi 
0.000000000 31.840600000 ylo yhi 
0.000000000 30.433700000 zlo zhi 

Atoms

1555  1 13.961722302 10.510693808 22.283422408 
1556  1 11.493920544 13.877417910 22.609834214 
1557  1 12.418251025 15.695997975 21.112993195 
1558  1 13.040701693 15.697652911 23.437886355 
1559  1 13.958704477 13.901073761 22.274758331 
1560  1 11.586791663 17.349473828 22.485421960 
1561  1 12.588222696 19.206312121 21.094496851 
1562  1 12.849313202 19.266473915 23.433018895 
1563  1 13.897763889 17.555659395 22.090865726 
1564  1 11.609279324 20.946720793 22.649844728 
1565  1 12.746317767 22.563690702 21.187854716 
1566  1 13.066304528 22.467315012 23.688073752 
1567  1 14.048071026 20.933968050 22.048616181 
1568  1 11.556613417 24.131693973 22.630958987 
1569  1 12.505962637 25.965265812 21.277026567 
1570  1 13.115173817 26.045968284 23.627425211 
1571  1 13.971943966 24.284921585 22.381355685 
1572  1 11.585915520 27.653495322 22.698324621 
1573  1 12.536043535 29.295386622 21.225528849 
1574  1 12.943741908 29.274164501 23.628788100 
1575  1 14.061213166 27.662159400 22.288095169 
1576  1 13.629956290 0.071253663 19.853002736 
1577  1 14.612988328 1.825034316 18.521655325 
1578  1 14.877875451 1.848368914 20.784342358 
1579  1 15.976655666 0.166362937 19.405293849 
1580  1 13.524332428 3.614886637 19.823505933 
1581  1 14.622139151 5.269696173 18.435014554 
1582  1 14.924992455 5.302045306 20.854044372 
1583  1 16.073420753 3.561529550 19.386213409 
1584  1 13.566387275 6.931290947 19.894278789 
1585  1 14.600722331 8.743601725 18.434333109 
1586  1 14.955365400 8.723314156 20.659735405 
1587  1 16.010046436 6.945182676 19.395558930 
1588  1 13.522580143 10.344324056 19.793327687 
1589  1 14.574730099 12.196197541 18.380304314 
1590  1 14.949621798 12.198339223 20.869036146 
1591  1 15.951831625 10.549341433 19.434595952 
1592  1 13.579042668 13.887834273 19.805496335 
1593  1 14.622625897 15.518627766 18.380109615 
1594  1 14.802527185 15.722963698 20.914595563 
1595  1 16.086562892 13.907109411 19.339096405 
1596  1 13.540297694 17.448575295 19.727130243 
1597  1 14.491204501 19.003144379 18.360931826 
1598  1 15.103336156 19.163186433 20.770421425 
1599  1 16.005276326 17.353173097 19.462340469 
1600  1 13.567652814 20.876921429 19.793619735 
1601  1 14.620289516 22.508104319 18.456431374 
1602  1 15.226385522 22.585691617 20.817051683 
1603  1 16.017152926 20.754066762 19.351946497 
1604  1 13.581184350 24.231379535 19.883862426 
1605  1 14.683858532 25.994762614 18.489432746 
1606  1 14.959551415 25.835207305 20.811794827 
1607  1 16.041100825 24.218529443 19.297917701 
1608  1 13.540589741 27.676080333 19.838010962 
1609  1 14.527905143 29.403833611 18.462369674 
1610  1 15.024483319 29.417170449 20.882178285 
1611  1 15.993205027 27.651061593 19.580522376 
1612  1 15.535274476 0.167920524 17.069302883 
1613  1 16.674357252 1.855465670 15.532840746 
1614  1 17.057426282 1.814608218 18.095460608 
1615  1 17.954791040 0.185667280 16.648267671 
1616  1 15.586577495 3.537017026 16.970201415 
1617  1 16.636975166 5.166846763 15.626101263 
1618  1 17.103083049 5.191232733 18.002200092 
1619  1 17.993828062 3.507929091 16.533492986 
1620  1 15.585604003 6.820283676 17.014982039 
1621  1 16.597256700 8.726234631 15.759274943 
1622  1 16.999308821 8.676119272 17.961897530 
1623  1 17.954985738 6.903916358 16.602805603 
1624  1 15.625127771 10.554890336 17.027345385 
1625  1 16.580804688 12.169523865 15.589692669 
1626  1 16.981591270 12.167090136 17.921108223 
1627  1 18.072194153 10.509817665 16.440719216 
1628  1 15.619384169 13.919764804 16.874020424 
1629  1 16.636780468 15.687041850 15.566036817 
1630  1 17.035035971 15.771443591 18.010669470 
1631  1 17.919647985 13.946827877 16.546537776 
1632  1 15.566815611 17.346456003 17.028026829 
1633  1 16.710765846 18.977249496 15.484263505 
1634  1 16.990255347 19.097475736 17.940967456 
1635  1 18.036856400 17.368456918 16.643886958 
1636  1 15.669226950 20.804590987 16.932916679 
1637  1 16.705119593 22.612462642 15.537902904 
1638  1 17.084294657 22.516379000 17.972508591 
1639  1 18.095071211 20.885098761 16.457755323 
1640  1 15.654916620 24.186112166 17.005247121 
1641  1 16.753015391 25.900918003 15.554744312 
1642  1 17.053727013 26.019781354 17.940188663 
1643  1 18.208093611 24.293488313 16.584309259 
1644  1 15.607410220 27.693116439 17.073780945 
1645  1 16.638338055 29.502740379 15.692104008 
1646  1 16.982370063 29.494271001 18.038803384 
1647  1 17.856371017 27.650964244 16.519766751 
1648  1 17.713851815 0.095972372 14.136658781 
1649  1 18.620756793 1.822386418 12.752742813 
1650  1 19.079076740 1.840775678 15.109858552 
1651  1 19.894181439 0.037503870 13.608442121 
1652  1 17.592846782 3.600293995 14.189032641 
1653  1 18.772329469 5.362791196 12.683819592 
1654  1 18.942690537 5.153889587 15.095158825 
1655  1 20.060064445 3.573123838 13.713871285 
1656  1 17.604723382 7.087653203 14.234689407 
1657  1 18.553391159 8.775337558 12.727724073 
1658  1 18.989418144 8.753580016 15.017084781 
1659  1 19.965051644 7.014066957 13.677657389 
1660  1 17.674425396 10.509915014 14.101710425 
1661  1 18.531779640 12.209144982 12.677881292 
1662  1 18.976762750 12.260448001 15.191534515 
1663  1 19.945679157 10.546420957 13.783475950 
1664  1 17.641910770 13.879170196 14.192050466 
1665  1 18.663590433 15.548416616 12.875208084 
1666  1 19.052987160 15.473749793 15.256466419 
1667  1 20.060551191 13.851425679 13.916065535 
1668  1 17.706745325 17.207246673 14.185722769 
1669  1 18.784790164 18.996329936 12.749238243 
1670  1 19.090271896 19.146734422 15.100220983 
1671  1 19.950157219 17.134818882 13.852399171 
1672  1 17.739454650 20.736933306 14.217166555 
1673  1 18.661740798 22.646924253 12.678562737 
1674  1 19.170195575 22.535264741 15.037722808 
1675  1 20.199565823 20.793882577 13.705304557 
1676  1 17.667708303 24.271487398 14.165863536 
1677  1 18.570427266 26.007028611 12.643224984 
1678  1 19.059412206 26.062030899 15.135266688 
1679  1 20.096959785 24.400475064 13.703844319 
1680  1 17.637530057 27.607254461 14.207334287 
1681  1 18.598463830 29.263553440 12.784089250 
1682  1 18.915530115 29.441605093 15.142859924 
1683  1 20.010513712 27.664009034 13.736650993 
1684  1 19.633967077 0.022788957 11.369508289 
1685  1 20.695559904 1.729924165 10.053152653 
1686  1 21.031025184 1.827020239 12.413870311 
1687  1 22.030509234 0.192727043 11.045822260 
1688  1 19.631922744 3.541047282 11.419059023 
1689  1 20.608042989 5.275069848 10.025797533 
1690  1 21.141029760 5.293293615 12.499732290 
1691  1 22.011039397 3.550334394 11.098974913 
1692  1 19.628418173 6.997459186 11.201288903 
1693  1 20.428823146 8.734470372 9.932147620 
1694  1 20.886461649 8.705878917 12.267651840 
1695  1 22.029146345 7.079816594 10.958986790 
1696  1 19.530776944 10.486356512 11.397447504 
1697  1 20.739074988 12.104494612 9.888535187 
1698  1 21.007174635 12.203596079 12.283130360 
1699  1 21.928681989 10.476037499 10.876629382 
1700  1 19.608461591 13.870506118 11.483212134 
1701  1 20.678913194 15.614127313 9.859135734 
1702  1 21.160304898 15.410959571 12.339982282 
1703  1 22.072758778 13.840035824 10.854336419 
1704  1 19.786707943 17.364465602 11.283548962 
1705  1 20.769058536 19.082581311 9.908005023 
1706  1 20.958402695 19.001489442 12.356531643 
1707  1 22.071785287 17.233628301 10.936304430 
1708  1 19.629975760 20.782005977 11.277805360 
1709  1 20.650000487 22.515016111 9.893694693 
1710  1 20.951977649 22.501679273 12.317884018 
1711  1 22.052315450 20.776262376 10.974757357 
1712  1 19.790115164 24.227485568 11.276539821 
1713  1 20.702958442 26.001090311 9.941882538 
1714  1 21.045238165 26.022409782 12.286926978 
1715  1 22.159496899 24.126242419 11.057212114 
1716  1 19.587920914 27.652911227 11.256485889 
1717  1 20.591980374 29.429144398 9.878994967 
1718  1 20.975049405 29.295873368 12.280793980 
1719  1 21.989525228 27.654468814 10.975146754 
1720  1 21.526727218 0.131202360 8.468045131 
1721  1 22.596984122 1.731647246 7.064435423 
1722  1 23.042356629 1.843540395 9.703377043 
1723  1 23.921322391 0.111793853 8.103180398 
1724  1 21.710814521 3.508250343 8.616599982 
1725  1 22.470819583 5.263271127 7.295406092 
1726  1 22.918431121 5.238213448 9.764414980 
1727  1 23.998422943 3.529365381 8.144680354 
1728  1 21.528674201 6.954752100 8.511054000 
1729  1 22.604966755 8.710006522 7.118532364 
1730  1 22.892633587 8.651275761 9.542108389 
1731  1 23.896595699 6.998325594 8.248659015 
1732  1 21.695530699 10.384237220 8.428978904 
1733  1 22.646632205 12.181303116 7.141088169 
1734  1 23.152555903 12.132044430 9.498710123 
1735  1 24.060629070 10.473117023 8.234796492 
1736  1 21.697185635 13.843929792 8.507111358 
1737  1 22.628330559 15.440748421 7.196547998 
1738  1 23.104368058 15.495848057 9.450415194 
1739  1 24.113197629 13.866709500 8.058584738 
1740  1 21.741479513 17.202768611 8.508415837 
1741  1 22.540424248 19.073527837 7.140659833 
1742  1 23.088305443 19.069828568 9.535556789 
1743  1 24.021689398 17.286878304 8.133903800 
1744  1 21.530718534 20.731481752 8.404729223 
1745  1 22.562522512 22.406958520 7.141847493 
1746  1 23.024639078 22.469748742 9.458728814 
1747  1 24.052451739 20.706463012 8.108067327 
1748  1 21.569366159 24.296506138 8.394546499 
1749  1 22.646729554 25.925742044 7.191271672 
1750  1 23.010036701 25.865580250 9.525597967 
1751  1 24.078151923 24.204608510 8.233482278 
1752  1 21.700495507 27.701293771 8.504882061 
1753  1 22.609347468 29.246517333 7.018116683 
1754  1 23.069322352 29.344937356 9.589634259 
1755  1 24.017600732 27.628281884 8.172882412 
1756  1 23.670161502 30.980306261 5.750941853 
1757  1 24.601403775 1.781879423 4.373986352 
1758  1 25.089512573 1.843160733 6.832666491 
1759  1 26.018710513 30.979722165 5.341306231 
1760  1 23.561227768 3.425727442 5.795946380 
1761  1 24.691646467 5.319509750 4.403716792 
1762  1 24.881282673 5.236091236 6.806849488 
1763  1 25.942875500 3.549399842 5.524663415 
1764  1 23.595007934 6.911392775 5.772806480 
1765  1 24.636157433 8.696844913 4.398557285 
1766  1 24.931028105 8.774802138 6.793191398 
1767  1 25.942778151 6.975477741 5.426739873 
1768  1 23.737235089 10.425318575 5.785140621 
1769  1 24.732630472 12.106538945 4.430224974 
1770  1 25.000048675 12.086777061 6.846782123 
1771  1 26.104767189 10.457541154 5.386797504 
1772  1 23.596857568 13.883453560 5.747875354 
1773  1 24.542799568 15.572851260 4.277785890 
1774  1 25.104114950 15.499255279 6.856555981 
1775  1 25.980452284 13.865930707 5.306630453 
1776  1 23.627035815 17.306153442 5.759206799 
1777  1 24.626811912 19.019985787 4.337519348 
1778  1 25.070821530 19.011808456 6.803452002 
1779  1 25.974611333 17.256213312 5.337460939 
1780  1 23.711048159 20.682223066 5.668973842 
1781  1 24.672663376 22.467120314 4.444924700 
1782  1 24.958869971 22.418153675 6.763490163 
1783  1 26.010241134 20.671222608 5.391489735 
1784  1 23.594229141 24.199546353 5.732708352 
1785  1 24.636254782 25.806294598 4.321106276 
1786  1 25.026040906 25.877164802 6.815240988 
1787  1 26.029029526 24.115923406 5.457560624 
1788  1 23.688463148 27.488683158 5.601491389 
1789  1 24.583394177 29.360026479 4.223883648 
1790  1 24.895690352 29.400134342 6.755293362 
1791  1 26.000408867 27.528304275 5.423147688 
1792  1 25.625517168 0.190421814 2.935584046 
1793  1 26.512270864 1.816399443 1.568236909 
1794  1 27.005247121 1.835509088 3.955151232 
1795  1 27.891027326 0.077210557 2.518209164 
1796  1 25.546080235 3.508737089 2.994451097 
1797  1 26.656639701 5.170633646 1.489890287 
1798  1 26.984609094 5.190930950 3.978680529 
1799  1 28.002589488 3.519932245 2.522804046 
1800  1 25.776019003 6.916133680 2.907927144 
1801  1 26.678932664 8.671816438 1.571381288 
1802  1 26.987626919 8.559271049 4.025018740 
1803  1 28.014758136 7.007096755 2.522833251 
1804  1 25.651801447 10.348023325 2.912843278 
1805  1 26.622372789 12.181595164 1.577339057 
1806  1 27.066966502 12.145965363 4.049609143 
1807  1 28.059246712 10.347439230 2.679536228 
1808  1 25.525734256 13.830398256 3.019664535 
1809  1 26.632010358 15.512008022 1.753326908 
1810  1 26.972343097 15.574214149 3.933413160 
1811  1 27.959853197 13.789706298 2.633100669 
1812  1 25.604392395 17.300409840 2.934084869 
1813  1 26.579441800 18.937238983 1.605288008 
1814  1 26.933306076 19.122105079 3.948395199 
1815  1 27.936392045 17.305764045 2.727694869 
1816  1 25.781373208 20.820945650 2.907790855 
1817  1 26.614584854 22.484643167 1.512747875 
1818  1 27.182325283 22.547141341 3.914138022 
1819  1 28.075406676 20.765748664 2.516787866 
1820  1 25.563116342 24.130233735 2.955608773 
1821  1 26.583141069 25.926812885 1.438149197 
1822  1 27.009627834 25.800356298 4.020365449 
1823  1 28.031112798 24.252601657 2.485821092 
1824  1 25.566620913 27.495984346 2.930074083 
1825  1 26.552768124 29.336273279 1.544629732 
1826  1 26.935642456 29.267155360 3.853927553 
1827  1 27.944472027 27.497055187 2.532100893 
1828  1 27.320950517 0.062438208 0.146931067 
1829  1 28.911149402 1.705012509 1.253789317 
1830  1 27.731666715 3.576832842 0.124984668 
1831  1 29.186160840 5.271341374 1.142830720 
1832  1 27.632759947 6.912512290 0.199508387 
1833  1 28.922539256 8.754660592 1.225382826 
1834  1 27.523631514 10.498622509 0.268082124 
1835  1 28.916600956 12.064484098 1.290850150 
1836  1 27.620201902 13.781042220 0.294143473 
1837  1 29.034782863 15.597091206 1.321446998 
1838  1 27.664398431 17.341491195 0.163013152 
1839  1 28.998471618 19.101272354 1.160742969 
1840  1 27.597032797 20.854141721 0.094732144 
1841  1 29.004409918 22.413870311 1.093542829 
1842  1 27.561208298 24.142986478 0.097567244 
1843  1 28.983285145 25.933529979 1.180894250 
1844  1 27.578731151 27.612121920 0.045537514 
1845  1 28.878342728 29.302298414 1.333255454 
1846  1 11.544055372 1.816964068 28.767559359 
1847  1 11.176854259 5.159545574 28.810782395 
1848  1 11.411271088 8.672264245 28.813800220 
1849  1 11.436679225 12.129513351 28.827915851 
1850  1 11.308373003 15.511521276 28.704185041 
1851  1 11.260963952 19.018914946 28.807277825 
1852  1 11.417988182 22.637968128 28.761621059 
1853  1 11.377782970 25.857889664 28.780506800 
1854  1 11.585720822 29.387186901 28.844367863 
1855  1 12.578001032 0.011606164 27.478169446 
1856  1 13.321067336 1.791818775 26.138547356 
1857  1 14.049628613 1.733711048 28.336691880 
1858  1 14.968702238 30.986926005 27.068816137 
1859  1 12.471695725 3.590325438 27.398343117 
1860  1 13.393884524 5.329137584 26.038083000 
1861  1 13.772086096 5.305277299 28.553877905 
1862  1 14.858016218 3.679331795 27.013035055 
1863  1 12.529618489 6.825005111 27.365147046 
1864  1 13.353776662 8.596915978 25.929441313 
1865  1 13.744341579 8.673977590 28.495468396 
1866  1 14.899973716 7.001109781 27.048956904 
1867  1 12.428375340 10.489276988 27.489656649 
1868  1 13.499995133 12.154824139 26.046162982 
1869  1 13.845195331 12.200578254 28.478432289 
1870  1 14.741099851 10.310933287 27.014787341 
1871  1 12.330928809 13.986546343 27.492382427 
1872  1 13.412380869 15.673510314 26.010241134 
1873  1 13.665683440 15.713228780 28.347400290 
1874  1 14.803890073 13.925995152 27.030168511 
1875  1 12.424578721 17.270134245 27.455779134 
1876  1 13.291862582 19.053473906 25.954849449 
1877  1 13.658674299 19.093776467 28.372613728 
1878  1 14.833873621 17.362031872 26.947811104 
1879  1 12.350690692 20.703347838 27.451203723 
1880  1 13.322430225 22.381355685 25.996222852 
1881  1 13.625964974 22.412215375 28.420120129 
1882  1 14.690478277 20.609308529 26.991034140 
1883  1 12.477147280 24.185528071 27.277922179 
1884  1 13.408876298 25.910652921 26.038375047 
1885  1 13.932030801 25.864022663 28.395685484 
1886  1 14.799412011 24.171509788 27.111357729 
1887  1 12.502263368 27.582819816 27.520029594 
1888  1 13.485976850 29.296944209 26.110608140 
1889  1 13.913534457 29.187718427 28.389163089 
1890  1 14.972401507 27.640742580 27.125181313 
1891  1 14.391324241 0.096683605 24.605784488 
1892  1 15.378347595 1.721104329 23.243577388 
1893  1 15.601958666 1.785023802 25.707095782 
1894  1 16.775892449 0.253468065 24.215901015 
1895  1 14.503567848 3.643088695 24.722992903 
1896  1 15.524176669 5.257693019 23.330996953 
1897  1 15.948813800 5.402091060 25.618215979 
1898  1 16.805486600 3.413880046 24.311303213 
1899  1 14.424325614 7.030509234 24.697584767 
1900  1 15.348753444 8.797776545 23.112448040 
1901  1 15.803471472 8.709052500 25.628729691 
1902  1 16.831770879 6.998091956 24.187280356 
1903  1 14.465017572 10.444788412 24.710240160 
1904  1 15.338434430 12.224623502 23.062897306 
1905  1 15.790037285 12.153655949 25.539947237 
1906  1 16.833036418 10.355421863 24.134322401 
1907  1 14.325710892 13.921127693 24.611333392 
1908  1 15.326947227 15.677306932 23.172512485 
1909  1 15.753920738 15.714786367 25.529044128 
1910  1 16.530767209 13.964156031 24.193023958 
1911  1 14.356473234 17.504745773 24.534524887 
1912  1 15.384188546 19.045296574 23.198796764 
1913  1 15.820507579 19.020959279 25.648686273 
1914  1 16.689349026 17.271205086 24.170438947 
1915  1 14.492177993 20.702082299 24.572101671 
1916  1 15.478130506 22.483572326 23.153918791 
1917  1 15.646155194 22.406763821 25.644208210 
1918  1 16.848417589 20.752022429 24.054106675 
1919  1 14.583491526 24.193023958 24.801358995 
1920  1 15.365984249 25.907245700 23.232382232 
1921  1 15.815445421 26.053853567 25.552213234 
1922  1 16.794194095 24.247150103 24.238972771 
1923  1 14.538710902 27.608714699 24.644821510 
1924  1 15.374843024 29.300351431 23.189840639 
1925  1 15.878917088 29.408701070 25.479980141 
1926  1 16.832647022 27.722807940 24.118746532 
1927  1 16.220807414 0.110826203 21.826270650 
1928  1 17.464053815 1.840318137 20.393680091 
1929  1 17.799616444 1.877982536 22.805992816 
1930  1 18.782843180 0.275034802 21.366490465 
1931  1 16.342980637 3.557616113 21.757542128 
1932  1 17.419857286 5.325399375 20.410424150 
1933  1 17.753959678 5.279771814 22.804435229 
1934  1 18.804162651 3.597529278 21.429962131 
1935  1 16.382212358 7.057465222 21.775746425 
1936  1 17.398635164 8.789141672 20.237824051 
1937  1 17.784527321 8.849780478 22.694041257 
1938  1 18.813021427 7.159029623 21.263689729 
1939  1 16.389708245 10.433593256 21.757152731 
1940  1 17.399219260 12.179453482 20.341014184 
1941  1 17.718621925 12.168355675 22.755273892 
1942  1 18.816233950 10.403317660 21.344878946 
1943  1 16.327015371 13.928136834 21.845156391 
1944  1 17.413821637 15.645084353 20.382776983 
1945  1 17.710055197 15.566815611 22.770752412 
1946  1 18.753151680 13.895135461 21.457025204 
1947  1 16.333343068 17.351420811 21.779348345 
1948  1 17.448672644 19.059509555 20.341792977 
1949  1 17.914391130 19.147513215 22.739405975 
1950  1 18.703114200 17.321631962 21.523319996 
1951  1 16.487933569 20.808582304 21.646272013 
1952  1 17.455292388 22.566611178 20.238310797 
1953  1 17.858415350 22.540910994 22.818842908 
1954  1 18.856536511 20.761367951 21.266999601 
1955  1 16.490367298 24.159049093 21.768834633 
1956  1 17.454026849 26.004205485 20.312198826 
1957  1 17.707037372 25.873660232 22.837631300 
1958  1 18.996816682 24.205776700 21.360649514 
1959  1 16.518403863 27.493063871 21.834837378 
1960  1 17.347332146 29.471978038 20.448779728 
1961  1 17.845662607 29.509068076 22.704360270 
1962  1 18.769214295 27.586908482 21.308762400 
1963  1 18.495955141 30.969305803 19.091926832 
1964  1 19.401594580 1.926647392 17.450522278 
1965  1 19.879092316 1.844601501 19.850374308 
1966  1 20.679594638 0.017519932 18.554948746 
1967  1 18.421288319 3.592087459 19.032543831 
1968  1 19.452702900 5.201843794 17.498126028 
1969  1 19.934191953 5.226064270 19.972450182 
1970  1 20.797971243 3.541670317 18.589410356 
1971  1 18.481644812 7.024687752 18.988249954 
1972  1 19.419020083 8.617437185 17.634414883 
1973  1 19.835674581 8.779786416 19.988026051 
1974  1 20.836034773 6.934153013 18.439200569 
1975  1 18.253847726 10.348510071 18.888564392 
1976  1 19.493686906 12.213525695 17.681531887 
1977  1 19.672906749 12.060200734 20.052957955 
1978  1 20.846353786 10.354837768 18.626305696 
1979  1 18.448059344 13.804406024 19.001684141 
1980  1 19.398090009 15.615879599 17.535800162 
1981  1 19.780477595 15.771638289 20.041665450 
1982  1 20.832238155 13.914410599 18.570719313 
1983  1 18.426642524 17.361350428 19.030986245 
1984  1 19.499527856 19.135928663 17.568898883 
1985  1 19.836453375 18.963815309 20.145342328 
1986  1 20.839052598 17.263514500 18.567604139 
1987  1 18.405907148 20.776359725 18.845925450 
1988  1 19.550733526 22.491554958 17.455292388 
1989  1 19.744166350 22.423507880 19.928156304 
1990  1 20.670541164 20.861053513 18.523699658 
1991  1 18.457112818 24.237901930 18.953983042 
1992  1 19.450366520 26.036330715 17.558385172 
1993  1 19.856799354 25.902183542 19.855533814 
1994  1 20.864947480 24.155057777 18.520681834 
1995  1 18.286362353 27.782580337 19.025242643 
1996  1 19.428170906 29.089590452 17.451982516 
1997  1 19.906350087 29.283023276 19.883667728 
1998  1 20.803325448 27.578536452 18.531779640 
1999  1 20.466594628 0.066696261 16.239693155 
2000  1 21.414873008 1.788440758 14.816545467 
2001  1 21.749754193 1.867030753 17.134234787 
2002  1 22.932254704 0.083213594 15.925157949 
2003  1 20.377909524 3.567516525 16.149158416 
2004  1 21.461503266 5.248736894 14.763587512 
2005  1 21.806898163 5.175822357 17.150297402 
2006  1 22.826241445 3.638493813 15.835402003 
2007  1 20.341111533 7.002414260 16.088315178 
2008  1 21.337285710 8.792432075 14.690478277 
2009  1 21.827244142 8.683839062 17.239663951 
2010  1 22.873261100 6.935661926 15.848641492 
2011  1 20.390662266 10.451116108 16.312218296 
2012  1 21.359578673 12.167771580 14.697487418 
2013  1 21.897140855 12.113158689 17.171519523 
2014  1 22.719838790 10.463187407 15.763558307 
2015  1 20.478860625 13.792042678 16.271818385 
2016  1 21.411465787 15.628048246 14.783738793 
2017  1 21.804951179 15.556983344 17.102401604 
2018  1 22.733759723 13.851523028 15.705830242 
2019  1 20.335952026 17.428813411 16.240179901 
2020  1 21.364251433 18.864032398 14.858697663 
2021  1 21.886724492 19.033906720 17.083126466 
2022  1 22.800443912 17.365536443 15.684413423 
2023  1 20.447514189 20.648734947 15.998559232 
2024  1 21.424218529 22.560575528 14.694469593 
2025  1 21.912619374 22.492236403 17.102304255 
2026  1 22.831985047 20.571731745 15.645863147 
2027  1 20.452576346 24.157783554 16.137671213 
2028  1 21.465981328 26.036038667 14.591863555 
2029  1 21.792393135 25.916980618 17.102109557 
2030  1 22.795576453 24.219210888 15.666403824 
2031  1 20.459488138 27.605404827 16.056871392 
2032  1 21.377490922 29.435472095 14.696903323 
2033  1 21.821208493 29.362849605 17.321729311 
2034  1 22.807647752 27.632759947 15.605268538 
2035  1 22.345336487 0.195106257 13.419779407 
2036  1 23.424062771 1.929314759 11.951267000 
2037  1 23.847629061 1.916805389 14.521772145 
2038  1 24.790163839 0.271693778 13.000399132 
2039  1 22.433437497 3.554208892 13.421434343 
2040  1 23.361661945 5.348471131 12.088529346 
2041  1 23.829132716 5.259669207 14.458105780 
2042  1 24.833581574 3.613806061 13.002638163 
2043  1 22.333459887 7.143521899 13.384052257 
2044  1 23.396026206 8.841797845 11.991569561 
2045  1 23.727208123 8.859525131 14.409139141 
2046  1 24.823944005 6.994110375 13.063870798 
2047  1 22.350009248 10.575138966 13.249223640 
2048  1 23.510898241 12.073342874 11.931407767 
2049  1 23.655753823 12.141389952 14.403784936 
2050  1 24.827448575 10.459780186 13.068154162 
2051  1 22.416011993 13.801096152 13.250002434 
2052  1 23.382202623 15.530601715 11.864042133 
2053  1 23.824849352 15.699697244 14.366597549 
2054  1 24.750834769 13.864567818 12.871216767 
2055  1 22.363151388 17.319490280 13.282906457 
2056  1 23.271029857 18.970727101 11.941726780 
2057  1 23.751837466 18.985718875 14.314418387 
2058  1 24.867264391 17.257965597 12.914731852 
2059  1 22.358381278 20.836326821 13.353484614 
2060  1 23.549837914 22.541008343 11.898406394 
2061  1 23.800025311 22.399754680 14.399306874 
2062  1 24.696416577 20.754456159 12.902271156 
2063  1 22.397320951 24.256008878 13.441293576 
2064  1 23.418319169 25.956212338 11.973657311 
2065  1 23.880046338 25.938494787 14.324834750 
2066  1 24.891699035 24.099958140 12.994850228 
2067  1 22.441906876 27.669947334 13.321359384 
2068  1 23.454046319 29.469739007 11.936469924 
2069  1 23.905941221 29.490571732 14.346738316 
2070  1 24.832608082 27.687372838 12.950751049 
2071  1 24.436883658 0.095648005 10.600936499 
2072  1 25.361700885 1.805019324 9.186199780 
2073  1 25.721698159 1.935545107 11.590198884 
2074  1 26.759635135 0.069260925 10.165493609 
2075  1 24.393465923 3.532305326 10.489082289 
2076  1 25.394507559 5.308694255 9.182743884 
2077  1 25.736981981 5.278477069 11.605774753 
2078  1 26.868179473 3.510401760 10.176883463 
2079  1 24.366500200 7.085015040 10.594511453 
2080  1 25.444252991 8.712897793 9.172862942 
2081  1 25.889528149 8.713939429 11.623979050 
2082  1 26.778520877 7.047107269 10.230230815 
2083  1 24.331162447 10.439434207 10.595776992 
2084  1 25.514733799 12.147133553 9.113236568 
2085  1 25.771930337 12.137495984 11.502487272 
2086  1 26.794972888 10.452089600 10.110588671 
2087  1 24.471053221 13.802848437 10.573776077 
2088  1 25.447270816 15.535955920 9.184311206 
2089  1 25.848446794 15.618605376 11.369410940 
2090  1 26.862922617 13.662957663 10.280560342 
2091  1 24.447494719 17.270718340 10.491516019 
2092  1 25.388958656 19.075961567 9.172249642 
2093  1 25.740486551 19.031375641 11.568879414 
2094  1 26.752139248 17.341393846 10.058701557 
2095  1 24.404466380 20.721357437 10.507773332 
2096  1 25.417579315 22.369576434 9.176133875 
2097  1 25.951052831 22.341637219 11.535878041 
2098  1 26.856594920 20.635884855 10.228575879 
2099  1 24.511258433 24.234689407 10.557518764 
2100  1 25.494971915 25.873270835 9.197375466 
2101  1 25.875412517 25.756451817 11.617846052 
2102  1 26.887649309 24.078638669 10.041665450 
2103  1 24.542799568 27.540180875 10.725738150 
2104  1 25.334735162 29.398576755 9.218646262 
2105  1 25.795780886 29.391372916 11.629333255 
2106  1 26.853187699 27.672673111 10.259922315 
2107  1 26.434294170 30.994616590 7.836852506 
2108  1 27.349181780 1.659151310 6.477098605 
2109  1 27.779075767 1.767754057 8.762643225 
2110  1 28.735920875 30.864558083 7.346689641 
2111  1 26.371017202 3.536656834 7.697584767 
2112  1 27.407980686 5.154950693 6.372672138 
2113  1 27.712196879 5.247159838 8.869922023 
2114  1 28.890121979 3.592574204 7.435034024 
2115  1 26.310563360 7.003222258 7.753988883 
2116  1 27.280453258 8.618673520 6.446881419 
2117  1 27.873601822 8.593518491 8.811405430 
2118  1 28.931008635 6.849264527 7.419078493 
2119  1 26.444515834 10.339651295 7.715477546 
2120  1 27.352978398 12.193958510 6.245611986 
2121  1 27.885673121 12.038005121 8.666355149 
2122  1 28.939478014 10.323393982 7.387946224 
2123  1 26.502730645 13.796715439 7.770168317 
2124  1 27.425892935 15.592515795 6.335883882 
2125  1 27.888106850 15.564673929 8.852700953 
2126  1 28.888272344 13.820371290 7.460091703 
2127  1 26.353591698 17.242973823 7.747846149 
2128  1 27.424822094 18.915724813 6.415632332 
2129  1 27.716090846 19.040331766 8.797844689 
2130  1 28.744098206 17.227105906 7.496996778 
2131  1 26.367999377 20.665479007 7.746492996 
2132  1 27.253584884 22.484935214 6.299640782 
2133  1 27.763499898 22.419419215 8.714143863 
